gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR,Inlet_Switch_Indicator,AC_Blower_Level,WhilteLine_Left,LKA_Steering_Support,WhilteLine_Right
2017-03-07T16:43:33,39.1799479,-104.8502496,0,1.4365,91,0.732,1,72.10391315,1960.15625,0,1,-1.5,1007,,,,,,,1,0,,,,,,,,,,2,0,1
2017-03-07T16:43:34,39.1796528,-104.8502431,0,1.369,90.5,0.732,1,72.03556232,1954.6875,0,1,0,1007,,,,,,,,,,,,,,-0.00001,0.14354,,,2,0,1
2017-03-07T16:43:35,39.1793555,-104.8502344,0,1.4465,90.5,0.976,1,71.92992921,1951.5625,0,1,1.5,,,,,,,,,,,,,,,0.03588,0.17943,,,2,0,1
2017-03-07T16:43:36,39.1790582,-104.8502257,0,1.427,90,1.22,1,71.79322755,1946.875,0,1,1.5,1007,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:43:37,39.1787609,-104.850217,0,1.4185,90,1.22,1,71.61924362,1945.3125,0,1,1.5,1007,,,,,,,,,,,,,,0.10766,-0.17947,,,2,0,1
2017-03-07T16:43:38,39.1784679,-104.8502105,0,1.4345,89.5,1.22,1,71.37069514,1937.5,0,1,1.5,,,71,70,,,,,,,,,,,0.17944,-0.14358,,,2,0,1
2017-03-07T16:43:39,39.1781727,-104.8502062,0,1.468,89,1.708,1,71.06000954,1932.8125,0,1,1.5,1007,,,,237,,,,,,,,,,,,,,2,0,1
2017-03-07T16:43:40,39.1778798,-104.850204,0,1.5955,89,1.22,1,70.78039251,1926.5625,0,1,1.5,1007,0,,,,,,,,,,,,,0.21533,-0.14358,,,2,0,1
2017-03-07T16:43:41,39.1775868,-104.8502062,0,1.8975,89,1.22,1,70.5691263,2526.5625,0,1,1.5,,,,,,,,,,,,,,,0.39478,-0.17947,,,2,0,1
2017-03-07T16:43:42,39.177296,-104.8502105,,2.4445,89,1.22,1,70.70582796,2401.5625,0,1,1.5,1007,,,,,0,0,,,,,,,,,,,,,,
2017-03-07T16:43:43,39.177003,-104.8502214,0,2.242,88.5,1.708,1,70.74311024,2399.21875,0,1,1.5,1007,,,,,,,1,0,,,,,,0.53834,-0.0718,,,2,0,1
2017-03-07T16:43:44,39.1767144,-104.8502344,0,2.7105,88.5,0.976,1,70.91709417,2409.375,0,1,0,1007,,71,70,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:43:45,39.1764258,-104.8502496,0,2.679,88.5,1.22,1,71.12836038,2415.625,0,1,0,,,,,,,,,,,,,,,0.46656,0.03587,,,2,0,1
2017-03-07T16:43:46,39.1761372,-104.8502713,0,2.6,88,1.708,1,71.33962658,2425,0,1,1.5,1007,,,,,,,,,,,,,,0.39478,-0.17947,,,2,0,1
2017-03-07T16:43:47,39.1758464,-104.850293,0,2.5145,88,1.464,1,71.40797741,2428.125,0,1,1.5,,,,,,,,,,,,,,,0.43067,-0.28714,,,2,0,1
2017-03-07T16:43:48,39.1755556,-104.8503168,0,2.628,88,1.708,1,71.54467907,2429.6875,0,1,1.5,1007,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:43:49,39.1752626,-104.8503472,0,2.509,88,1.464,1,71.75594528,2435.9375,0,1,1.5,1007,,,,237,,,,,,,,,,0.39478,-0.17947,,,2,0,1
2017-03-07T16:43:50,39.1749718,-104.8503798,0,2.3435,88,1.464,1,71.82429611,2441.40625,0,1,1.5,,,71,70,,,,,,,,,,,0.35889,0.03587,,,2,0,1
2017-03-07T16:43:51,39.174681,-104.8504167,0,2.246,88,1.464,1,71.79322755,2441.40625,0,1,1.5,1007,0,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:43:52,39.174388,-104.8504557,0,2.3105,88,1.464,1,71.79322755,2441.40625,0,1,1.5,1007,,,,,,,,,,,,,,0.39478,-0.03591,,,2,0,1
2017-03-07T16:43:53,39.1740951,-104.8505013,0,2.26,88,1.708,1,71.79322755,2437.5,0,1,1.5,,,,,,0,0,,,,,,,,0.39478,-0.4307,,,1,0,1
2017-03-07T16:43:54,39.1738043,-104.850549,0,2.1065,88,1.464,1,71.68759445,2431.25,0,1,1.5,1007,,,,,,,1,0,,,,,,,,,,1,0,1
2017-03-07T16:43:55,39.1735091,-104.850599,0,2.1595,88.5,1.464,1,71.68759445,2429.6875,0,1,1.5,1007,,,,,,,,,,,,,,0.28711,-0.14358,,,,,
2017-03-07T16:43:56,39.1732161,-104.8506554,0,2.293,88.5,0.976,1,71.86157838,2446.09375,0,1,0,,,71,70,,,,,,,,,,,0.35889,0.25121,,,2,0,1
2017-03-07T16:43:57,39.1729275,-104.850714,0,2.286,89,1.22,1,72.10391315,2450.78125,0,1,0,1007,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:43:58,39.1726345,-104.8507791,0,2.093,,1.464,1,72.17847769,2449.21875,0,1,1.5,1007,,,,236,,,,,,,,,,0.25122,-0.14358,,,2,0,1
2017-03-07T16:43:59,39.1723438,-104.8508442,0,2.0655,89,1.464,1,72.28411079,2453.90625,0,1,1.5,,,,,,,,,,,,,,,0.28711,-0.14358,,,2,0,1
2017-03-07T16:44:00,39.1720508,-104.8509115,0,1.9135,,1.464,1,72.38353018,2460.15625,0,1,1.5,1007,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:01,39.17176,-104.8509831,0,1.791,89.5,1.464,1,72.38353018,2458.59375,0,1,1.5,1007,0,71,70,,,,,,,,,,,0.14355,-0.14358,,,2,0,1
2017-03-07T16:44:02,39.1714692,-104.851059,,1.7745,89.5,1.708,1,72.42081246,2453.90625,0,1,1.5,,,,,,,,,,,,,,,0.21533,-0.50248,,,2,0,1
2017-03-07T16:44:03,39.1711784,-104.8511393,0,1.7795,90,1.464,1,72.45809473,2464.84375,0,1,1.5,1007,,,,,0,0,,,,,,,,,,,,2,0,1
2017-03-07T16:44:04,39.1708854,-104.8512218,0,1.6105,90,1.708,1,72.42081246,2461.71875,0,1,1.5,1007,,,,,,,1,0,,,,,,0.10766,-0.21535,,,,,
2017-03-07T16:44:05,39.1705968,-104.8513129,0,1.5575,90,0.244,1,72.48916329,2457.03125,0,1,-1.5,,,,,,,,,,,,,,,0.03588,0.61012,,,2,1,3
2017-03-07T16:44:06,39.170306,-104.8514063,0,1.3135,90.5,0.976,1,72.31517935,2455.46875,0,1,-1.5,1007,,,,,,,,,,,,,,,,,,2,1,3
2017-03-07T16:44:07,39.1700195,-104.8515061,0,1.303,90.5,1.22,1,72.14119542,2347.65625,0,1,0,1008,,71,70,,,,,,,,,,,-0.0359,-0.00001,,,2,1,3
2017-03-07T16:44:08,39.1697331,-104.8516059,0,1.0545,90.5,0.976,1,71.72487672,1951.5625,0,1,0,,,,,236,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:09,39.1694466,-104.8517036,0,1.2355,91,1.464,1,71.26506204,1853.125,0,1,1.5,1008,,,,,,,,,,,,,,-0.07179,-0.10769,,,2,0,1
2017-03-07T16:44:10,39.1691602,-104.8518034,0,1.3585,91,0.976,1,70.95437644,1629.6875,0,1,0,1008,,,,,,,,,,,,,,0.03588,0.323,,,2,0,1
2017-03-07T16:44:11,39.168878,-104.8519054,0,1.8305,91,1.708,1,70.70582796,1935.9375,0,1,1.5,1008,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:44:12,39.1685959,-104.8520095,0,1.688,91,0.244,1,70.5691263,1919.53125,0,1,-1.5,,0,,,,,,,,,,,,,0.25122,0.61011,,,2,0,1
2017-03-07T16:44:13,39.1683181,-104.8521137,0,1.7525,91.5,0.976,1,70.4634932,1914.84375,0,1,0,1008,,71,70,,,,,,,,,,,0.28711,0.10765,,,2,0,1
2017-03-07T16:44:14,39.1680404,-104.8522179,0,1.8475,91.5,1.22,1,70.4634932,1911.71875,0,1,0,1008,,,,,0,0,,,,,,,,,,,,2,0,1
2017-03-07T16:44:15,39.1677604,-104.852322,,1.498,92,0.488,1,70.11552533,1901.5625,0,1,-1.5,,,,,,,,1,0,,,,,,0.10766,0.39477,,,2,0,1
2017-03-07T16:44:16,39.1674826,-104.8524262,0,0.9915,92,0.732,1,69.48794043,1890.625,0,1,-1.5,,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:17,39.1672049,-104.8525326,0,0.778,92.5,0.976,1,68.57452478,1560.15625,0,1,0,1008,,,,,,,,,,,,,,-0.10768,0.14354,,,1,0,1
2017-03-07T16:44:18,39.1669314,-104.8526367,,0.613,92.5,0.976,1,67.598972,1540.625,0,1,0,1008,,,,236,,,,,,,,,,-0.21535,0.10765,,,1,0,1
2017-03-07T16:44:19,39.166658,-104.8527387,0,0.544,92.5,0.976,1,66.65448779,1720.3125,0,1,0,1008,,71,70,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:44:20,39.1663889,-104.8528364,0,0.651,92.5,0.976,1,65.67272131,1706.25,0,1,0,1008,,,,,,,,,,,,,,-0.14357,0.07176,,,1,0,1
2017-03-07T16:44:21,39.166122,-104.8529362,0,0.589,92,1.22,1,64.73445081,1589.84375,0,1,0,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:44:22,39.1658594,-104.8530339,,0.6345,92,0.976,1,63.92666826,1456.25,0,1,0,1008,,,,,,,,,,,,,,-0.17946,0.03587,,,2,0,1
2017-03-07T16:44:23,39.1656011,-104.8531293,0,0.7015,92,0.732,1,63.29908335,1444.53125,0,1,0,1008,0,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:24,39.1653451,-104.853227,0,0.748,91.5,0.732,1,62.84548238,1434.375,0,1,0,,,71,70,,,,,,,,,,,-0.0359,0.07176,,,2,0,1
2017-03-07T16:44:25,39.1650933,-104.8533203,0,0.792,91.5,1.22,1,62.42294997,1427.34375,0,1,0,1008,,,,,0,0,,,,,,,,-0.0359,0.03587,,,2,0,1
2017-03-07T16:44:26,39.1648438,-104.8534158,0,0.769,91,0.732,1,62.0749821,1417.96875,0,1,0,1008,,,,,,,1,0,,,,,,,,,,2,0,1
2017-03-07T16:44:27,39.1645964,-104.8535091,0,0.861,91,0.732,1,61.8637159,1413.28125,0,1,0,,,,,,,,,,,,,,,-0.0359,-0.00002,,,1,0,1
2017-03-07T16:44:28,39.1643511,-104.8536024,0,0.927,,0.488,1,61.72701424,1422.65625,0,1,0,1008,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:44:29,39.1641059,-104.8536957,0,1.553,91,0.976,1,61.79536507,1734.375,0,1,0,,,71,70,,,,,,,,,,,0.25122,0.10765,,,,,
2017-03-07T16:44:30,39.1638607,-104.8537869,0,1.306,90.5,0.976,1,61.969349,1698.4375,0,1,0,1008,,,,,,,,,,,,,,0.17944,0.07176,,,1,0,1
2017-03-07T16:44:31,39.1636176,-104.853878,0,1.3745,90.5,0.976,1,62.28624831,1710.9375,0,1,0,1008,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:44:32,39.1633724,-104.8539692,0,1.4715,90.5,1.22,1,62.63421618,1728.90625,0,1,0,,,,,,,,,,,,,,,0.10766,0.14354,,,2,0,1
2017-03-07T16:44:33,39.163125,-104.8540603,0,1.9985,90,0.732,1,63.15616798,2349.21875,0,1,0,1008,,,,,,,,,,,,,,0.21533,0.32299,,,2,0,1
2017-03-07T16:44:34,39.1628819,-104.8541515,0,2.0255,90,0.976,1,63.8955997,2168.75,0,1,0,,0,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:35,39.1626345,-104.8542448,0,1.77,89.5,1.22,1,64.55425316,2187.5,0,1,0,1008,,71,70,,,,,,,,,,,0.21533,0.25121,,,2,0,1
2017-03-07T16:44:36,39.1621289,-104.8544314,0,1.792,89.5,0.732,1,65.21912034,2215.625,0,1,0,1008,,,,,0,0,1,0,,,,,,0.35889,0.2871,,,2,0,1
2017-03-07T16:44:37,39.161875,-104.8545291,0,1.9855,89,0.732,1,66.05797145,2249.21875,0,1,0,1008,,,,,,,,,,,,,,0.39478,0.25121,,,2,0,1
2017-03-07T16:44:38,39.1616189,-104.8546267,0,2.0975,89,0.732,1,66.9713871,2280.46875,0,1,0,,,,,236,,,,,,,,,,0.35889,0.35888,,,2,0,1
2017-03-07T16:44:39,39.1613585,-104.8547244,0,2.3505,89,0.732,1,67.94693987,2313.28125,0,1,0,1008,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:44:40,39.1610938,-104.854822,0,2.5005,88.5,0.976,1,69.02812575,2347.65625,0,1,0,1008,,,,,,,,,,,,,,0.50245,0.14354,,,2,0,1
2017-03-07T16:44:41,39.1608247,-104.8549219,0,2.376,88.5,1.22,1,70.0471745,2375.78125,0,1,0,,,71,70,,,,,,,,,,,0.46656,0.03587,,,2,0,1
2017-03-07T16:44:42,39.1605512,-104.8550239,0,2.095,,0.732,1,70.60640857,2401.5625,0,1,-1.5,1008,,,,,,,,,,,,,,0.39478,0.14354,,,2,0,1
2017-03-07T16:44:43,39.1602734,-104.855128,0,2.158,88,0.244,1,71.23399348,2417.1875,0,1,-1.5,1008,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:44,39.1599957,-104.8552322,0,2.08,88,0.732,1,71.75594528,2437.5,0,1,-1.5,,0,,,,,,,,,,,,,0.35889,0.2871,,,2,0,1
2017-03-07T16:44:45,39.1597135,-104.8553364,0,1.9545,88,0.244,1,72.20954625,2447.65625,0,1,-1.5,1008,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:46,39.1594271,-104.8554405,0,1.895,88,1.708,1,72.45809473,2463.28125,0,1,1.5,,,71,70,,,,,,,,,,,0.25122,-0.25126,,,2,0,1
2017-03-07T16:44:47,39.1591385,-104.8555469,0,2.1455,88,1.464,1,72.9116957,2475,0,1,1.5,1008,,,,,0,0,1,0,,,,,,,,,,1,0,2
2017-03-07T16:44:48,39.1588498,-104.855651,0,1.9,,0.732,1,73.25966356,2486.71875,0,1,1.5,,,,,,,,,,,,,,,0.10766,0.14354,,,2,0,1
2017-03-07T16:44:49,39.158559,-104.8557617,0,1.78,88,0.732,1,73.3280144,2486.71875,0,1,1.5,1008,,,,236,,,,,,,,,,0.03588,0.25121,,,2,0,1
2017-03-07T16:44:50,39.1582682,-104.8558724,0,1.676,88,0.488,1,73.4336475,2080.46875,0,1,0,1008,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:44:51,39.1579796,-104.8559852,0,1.412,88.5,0.732,1,73.40257894,1995.3125,0,1,0,,,71,70,,,,,,,,,,,-0.07179,0.21531,,,1,0,2
2017-03-07T16:44:52,39.157691,-104.8560938,0,1.395,88.5,0.732,1,73.3280144,1996.09375,0,1,0,1008,,,,235,,,,,,,,,,-0.00001,0.14353,,,2,0,1
2017-03-07T16:44:53,39.1574023,-104.8562044,0,1.449,88.5,0.732,1,73.3280144,1821.875,0,1,0,,,,,,,,,,,,,,,-0.00001,0.21531,,,2,0,1
2017-03-07T16:44:54,39.1571137,-104.8563108,0,1.4035,89,0.976,1,73.29694584,1690.625,0,1,0,1008,0,,,,,,,,,,,,,0.07177,0.10764,,,,,
2017-03-07T16:44:55,39.1568229,-104.8564193,0,1.39,89,0.976,1,73.40257894,1683.59375,0,1,0,1008,,,,,,,,,,,,,,-0.00001,-0.03592,,,2,0,1
2017-03-07T16:44:56,39.1565343,-104.8565256,0,1.2955,89.5,0.976,1,73.40257894,1679.6875,0,1,0,1008,,,,,,,,,,,,,,,,,,,,
2017-03-07T16:44:57,39.1562478,-104.8566341,,1.353,90,0.976,1,73.47092977,1683.59375,0,1,0,,,71,70,,,,1,0,,,,,,0.10766,0.14353,,,2,0,1
2017-03-07T16:44:58,39.1559592,-104.8567448,0,1.2955,90,0.244,1,73.4336475,1677.34375,0,1,-1.5,1008,,,,,0,0,,,,,,,,0.07177,0.39476,,,,,
2017-03-07T16:44:59,39.1556706,-104.8568533,0,1.2325,90.5,0.732,1,73.47092977,1675,0,1,-1.5,1008,,,,,,,,,,,,,,,,,,1,1,1
2017-03-07T16:45:00,39.1556706,-104.8568533,,1.214,91,0.732,1,73.4336475,1676.5625,0,1,-1.5,1009,,,,,,,,,,,,,,-0.0359,0.14353,,,1,0,1
2017-03-07T16:45:01,39.1550933,-104.8570681,0,1.1775,91,0.732,1,73.3280144,1675.78125,0,1,-1.5,1009,,,,,,,,,,,,,,0.03588,0.21531,,,1,0,1
2017-03-07T16:45:02,39.1548047,-104.8571745,0,1.2035,91.5,0.976,1,73.25966356,1673.4375,0,1,0,1009,,71,70,235,,,,,,,,,,,,,,1,0,1
2017-03-07T16:45:03,39.1545139,-104.857283,0,1.2035,92,0.732,1,73.19131273,1678.90625,0,1,0,1009,,,,,,,,,,,,,,0.07177,0.07175,,,1,0,1
2017-03-07T16:45:04,39.1542231,-104.8573893,0,1.0855,92,0.732,1,73.0173288,1664.84375,0,1,0,1009,,,,,,,,,,,,,,-0.07179,0.03586,,,,,
2017-03-07T16:45:05,39.1539323,-104.8574957,0,1.121,92.5,0.976,1,72.80606259,1664.0625,0,1,0,,0,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:45:06,39.1536437,-104.857602,0,1.1925,92.5,0.976,1,72.63207866,1661.71875,0,1,0,1009,,,,,,,,,,,,,,-0.07179,-0.03592,,,2,0,1
2017-03-07T16:45:07,39.1533572,-104.8577083,0,1.2295,,0.732,1,72.45809473,1657.8125,0,1,0,1009,,,,,,,1,0,,,,,,0.03588,0.10764,,,2,0,1
2017-03-07T16:45:08,39.1530686,-104.8578168,0,1.3265,92.5,0.732,1,72.42081246,1656.25,0,1,0,,,71,70,,0,0,,,,,,,,,,,,,,
2017-03-07T16:45:09,39.1527843,-104.8579253,0,1.3765,93,0.732,1,72.45809473,1657.8125,0,1,0,1009,,,,,,,,,,,,,,0.17944,0.14353,,,2,0,1
2017-03-07T16:45:10,39.1524978,-104.8580317,0,1.4775,92.5,0.976,1,72.52644556,1654.6875,0,1,0,,,,,,,,,,,,,,,0.07177,0.10764,,,,,
2017-03-07T16:45:11,39.1522114,-104.858138,,1.849,92.5,0.732,1,72.63207866,2146.09375,0,1,0,1009,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:45:12,39.1519271,-104.8582465,0,1.5735,92.5,0.488,1,72.76878032,1981.25,0,1,0,1009,,,,235,,,,,,,,,,0.17944,0.14353,,,2,0,1
2017-03-07T16:45:13,39.1516385,-104.8583529,0,1.4885,92,0.488,1,72.70042949,1980.46875,0,1,0,1009,,71,70,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:45:14,39.151352,-104.8584614,0,1.4835,92,1.22,1,72.70042949,1977.34375,0,1,0,,,,,,,,,,,,,,,0.10766,-0.1077,,,1,0,1
2017-03-07T16:45:15,39.1510634,-104.8585655,0,1.4945,91.5,0.976,1,72.76878032,1981.25,0,1,0,1009,0,,,,,,,,,,,,,0.10766,-0.17948,,,2,0,1
2017-03-07T16:45:16,39.1507747,-104.8586719,0,1.676,91.5,1.22,1,72.84334487,2098.4375,0,1,1.5,1009,,,,,,,,,,,,,,0.14355,-0.14359,,,1,0,1
2017-03-07T16:45:17,39.1504861,-104.8587804,0,1.919,91,0.976,1,73.15403046,1986.71875,0,1,0,,,,,,,,1,0,,,,,,,,,,2,0,1
2017-03-07T16:45:18,39.1501997,-104.8588889,0,2.0045,91,1.708,1,73.4336475,2594.53125,0,1,3,1009,,71,70,,0,0,,,,,,,,0.28711,-0.32304,,,1,0,1
2017-03-07T16:45:19,39.1499089,-104.8590017,0,3.2885,90.5,2.196,1,74.62046648,2546.875,0,1,3,1009,,,,,,,,,,,,,,0.61012,-0.57427,,,1,0,2
2017-03-07T16:45:20,39.1496202,-104.8591168,,2.8685,90,-0.244,1,75.04299889,2546.875,0,1,-3,,,,,,,,,,,,,,,,,,,1,0,2
2017-03-07T16:45:21,39.1493273,-104.8592426,0,0.971,89.5,0,1,74.55211564,2106.25,0,1,-3,1009,,,,,,,,,,,,,,-0.10768,0.53832,,,1,0,2
2017-03-07T16:45:22,39.1490343,-104.859362,0,0.797,89,0.244,1,74.03016384,1724.21875,0,1,-1.5,1009,,,,235,,,,,,,,,,-0.10768,0.43065,,,1,0,2
2017-03-07T16:45:23,39.1487413,-104.8594792,,0.7215,,0.732,1,73.47092977,1674.21875,0,1,0,,,,,,,,,,,,,,,,,,,,,
2017-03-07T16:45:24,39.1484484,-104.8595898,0,0.7285,89,0.976,1,72.80606259,1662.5,0,1,0,1009,,71,70,,,,,,,,,,,-0.21535,0.07175,,,1,0,2
2017-03-07T16:45:25,39.1481597,-104.8596984,0,0.845,89,0.488,1,72.38353018,1649.21875,0,1,0,1009,,,,,,,,,,,,,,-0.10768,0.14353,,,1,0,2
2017-03-07T16:45:26,39.1478754,-104.8598047,0,1.066,89,0.732,1,72.14119542,1649.21875,0,1,0,1009,0,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:45:27,39.1475911,-104.859911,0,1.079,89,0.732,1,71.92992921,1639.84375,0,1,0,,,,,,,,1,0,,,,,,0.07177,0.10764,,,1,0,1
2017-03-07T16:45:28,39.1473069,-104.8600174,0,1.045,89,0.976,1,71.75594528,1637.5,0,1,0,1009,,,,,,,,,,,,,,-0.00001,-0.00003,,,1,0,2
2017-03-07T16:45:29,39.1470247,-104.8601215,0,1.0135,89,0.732,1,71.58196135,1639.84375,0,1,0,,,,,,0,0,,,,,,,,,,,,1,0,1
2017-03-07T16:45:30,39.1467426,-104.8602279,,1.1845,89,0.976,1,71.58196135,1632.8125,0,1,0,1009,,71,70,,,,,,,,,,,0.10766,0.07175,,,1,0,1
2017-03-07T16:45:31,39.1464605,-104.860332,0,1.264,89,0.732,1,71.54467907,1629.6875,0,1,0,1009,,,,,,,,,,,,,,-0.07179,0.28709,,,1,0,1
2017-03-07T16:45:32,39.1461784,-104.8604384,0,1.0155,89,0.732,1,71.26506204,1628.125,0,1,0,,,,,235,,,,,,,,,,,,,,1,0,1
2017-03-07T16:45:33,39.1458963,-104.8605447,0,0.8165,89,0.976,1,70.91709417,1617.1875,0,1,0,1009,,,,,,,,,,,,,,-0.0359,0.03586,,,1,0,1
2017-03-07T16:45:34,39.1456163,-104.8606489,,0.851,89,0.976,1,70.63747713,1617.1875,0,1,0,1009,,,,,,,,,,,,,,-0.0359,-0.1077,,,2,0,1
2017-03-07T16:45:35,39.1453385,-104.860753,0,1.1595,,0.732,1,70.5691263,1607.8125,0,1,0,,,71,70,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:45:36,39.1450586,-104.8608594,0,1.149,89,0.488,1,70.50077547,1611.71875,0,1,-1.5,1009,0,,,,,,,,,,,,,-0.00001,0.03586,,,2,0,1
2017-03-07T16:45:37,39.1447808,-104.8609635,0,1.144,89,0.488,1,70.25222699,1605.46875,0,1,-1.5,1009,,,,,,,,,,,,,,-0.07179,0.07175,,,2,0,1
2017-03-07T16:45:38,39.144503,-104.8610677,0,0.97,89,0.488,1,69.97260996,1592.96875,0,1,-1.5,,,,,,,,1,0,,,,,,,,,,2,0,1
2017-03-07T16:45:39,39.1442231,-104.8611675,0,0.8885,89,-0.244,1,69.73027519,1591.40625,0,1,-1.5,1009,,,,,,,,,,,,,,-0.10768,0.28709,,,,,
2017-03-07T16:45:40,39.1439453,-104.8612652,0,0.894,89,0,1,69.45065816,1584.375,0,1,-1.5,,,,,,0,0,,,,,,,,,,,,2,0,1
2017-03-07T16:45:41,39.1436697,-104.8613585,0,0.8825,89,0.244,1,69.13375885,1578.90625,0,1,-1.5,1009,,71,70,,,,,,,,,,,-0.07179,0.17942,,,2,0,1
2017-03-07T16:45:42,39.1433919,-104.8614453,,0.853,89.5,0.244,1,68.89142408,1573.4375,0,1,-1.5,1009,,,,,,,,,,,,,,-0.07179,0.17942,,,1,0,1
2017-03-07T16:45:43,39.143112,-104.8615299,0,0.8165,89.5,0.488,1,68.54345622,1567.1875,0,1,0,1009,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:45:44,39.1428364,-104.8616102,0,0.7815,89.5,0.244,1,68.05257297,1549.21875,0,1,0,,,,,,,,,,,,,,,-0.17946,-0.03592,,,1,0,1
2017-03-07T16:45:45,39.1425586,-104.8616862,0,0.7765,89.5,0.244,1,67.598972,1543.75,0,1,0,1009,,,,,,,,,,,,,,-0.0359,-0.03592,,,1,0,1
2017-03-07T16:45:46,39.1422852,-104.8617622,,0.7755,89.5,0.488,1,67.31935497,1535.9375,0,1,0,,,,,,,,,,,,,,,,,,,1,0,2
2017-03-07T16:45:47,39.1420117,-104.8618338,0,0.952,90,0.488,1,67.10808876,1531.25,0,1,0,1009,0,71,70,,,,,,,,,,,0.03588,-0.14359,,,1,0,2
2017-03-07T16:45:48,39.1417383,-104.861901,0,1.1485,90,0.244,1,67.07080649,1532.03125,0,1,-1.5,1009,,,,,,,,,,,,,,0.17944,0.10764,,,1,0,2
2017-03-07T16:45:49,39.141467,-104.8619661,0,1.2835,90,0.244,1,67.14537103,1529.6875,0,1,-1.5,,,,,235,,,1,0,,,,,,,,,,1,0,1
2017-03-07T16:45:50,39.1411957,-104.8620269,0,1.507,90,0.244,1,67.25100414,1910.15625,0,1,-1.5,1010,,,,,,,,,,,,,,-0.00001,0.14353,,,1,0,1
2017-03-07T16:45:51,39.1409223,-104.8620855,0,1.709,90.5,0.488,1,67.53062117,1842.96875,0,1,-1.5,1010,,,,,0,0,,,,,,,,0.28711,-0.1077,,,2,0,1
2017-03-07T16:45:52,39.1406489,-104.8621398,0,1.55,90.5,0.488,1,67.73567367,1842.1875,0,1,-1.5,1010,,,,,,,,,,,,,,,,,,2,0,1
2017-03-07T16:45:53,39.1403733,-104.862194,0,1.6025,91,0.488,1,67.98422214,1845.3125,0,1,-1.5,,,71,70,,,,,,,,,,,0.25122,-0.00003,,,2,0,1
2017-03-07T16:45:54,39.1400955,-104.8622461,,1.6385,91,0.488,1,68.18927464,1857.03125,0,1,-1.5,1010,,,,,,,,,,,,,,0.21533,0.14353,,,2,0,1
2017-03-07T16:45:55,39.1398199,-104.862296,0,1.663,91,0.732,1,68.15820608,1852.34375,0,1,-1.5,,,,,,,,,,,,,,,,,,,1,0,1
2017-03-07T16:45:56,39.1395421,-104.8623416,0,1.3905,91.5,0.976,1,67.77295594,1842.96875,0,1,0,1010,,,,234,,,,,,,,,,0.10766,0.07175,,,1,0,1
2017-03-07T16:45:57,39.1392643,-104.8623872,0,1.289,91.5,0.976,1,67.35042353,1829.6875,0,1,0,1010,,,,,,,,,,,,,,,,,,1,0,2
2017-03-07T16:45:58,39.1389909,-104.8624327,0,1.115,92,0.732,1,66.51157242,1806.25,0,1,0,,0,,,,,,,,,,,,,0.03588,0.21531,,,1,0,2
2017-03-07T16:45:59,39.1387174,-104.8624783,0,1.0665,92,0.732,1,65.71000358,1785.15625,0,1,0,1010,,71,70,,,,,,,,,,,0.10766,-0.03592,,,,,
2017-03-07T16:46:00,39.1384484,-104.8625239,0,1.2775,92,0.732,1,65.08241867,1771.09375,0,1,0,1010,,,,,,,1,0,,,,,,,,,,1,0,2
2017-03-07T16:46:01,39.1381814,-104.8625694,0,1.264,92,0.732,1,64.48590233,1750.78125,0,1,0,,,,,,,,,,,,,,,0.14355,0.10764,,,,,
